figure,case_id,model,phase,CL,CD,persistence,ldvm_delta_CL,ldvm_delta_CD,ldvm_shedding
14,razak2014_fig14,old,0.0546875,-1.1404503949063016,-0.18178353917681483,,,,
14,razak2014_fig14,old,0.0625,-1.107935178330738,-0.17867670211215905,,,,
14,razak2014_fig14,old,0.0703125,-1.0727449657250503,-0.17476739463195046,,,,
14,razak2014_fig14,old,0.078125,-1.035125284277484,-0.1700998092371888,,,,
14,razak2014_fig14,old,0.0859375,-0.9953251868890911,-0.16472537194462028,,,,
14,razak2014_fig14,old,0.09375,-0.9535929908400325,-0.15870225478854116,,,,
14,razak2014_fig14,old,0.1015625,-0.9101721884163806,-0.15209481532180213,,,,
14,razak2014_fig14,old,0.109375,-0.8652977370800901,-0.14497296463087422,,,,
14,razak2014_fig14,old,0.1171875,-0.8191927152891286,-0.1374114774677549,,,,
14,razak2014_fig14,old,0.125,-0.7720653611621068,-0.12948923552609035,,,,
14,razak2014_fig14,old,0.1328125,-0.7241066432528038,-0.12128842844950023,,,,
14,razak2014_fig14,old,0.140625,-0.6754883513510008,-0.11289374669031553,,,,
14,razak2014_fig14,old,0.1484375,-0.6263617087815666,-0.10439153277871749,,,,
14,razak2014_fig14,old,0.15625,-0.576856423013586,-0.09586891450829609,,,,
14,razak2014_fig14,old,0.1640625,-0.5270803506362309,-0.08741293233820335,,,,
14,razak2014_fig14,old,0.171875,-0.47711972496939303,-0.07910966437382923,,,,
14,razak2014_fig14,old,0.1796875,-0.4270397819595822,-0.0710433727785705,,,,
14,razak2014_fig14,old,0.1875,-0.37688593248401564,-0.06329567038815266,,,,
14,razak2014_fig14,old,0.1953125,-0.3266854112284079,-0.05594471401004293,,,,
14,razak2014_fig14,old,0.203125,-0.2764493173815487,-0.04906443731615384,,,,
14,razak2014_fig14,old,0.2109375,-0.22617509256194473,-0.04272383391419225,,,,
14,razak2014_fig14,old,0.21875,-0.17584933510904047,-0.03698629841542432,,,,
14,razak2014_fig14,old,0.2265625,-0.12545077659378226,-0.03190902857173112,,,,
14,razak2014_fig14,old,0.234375,-0.07495319834668425,-0.02754248507405115,,,,
14,razak2014_fig14,old,0.2421875,-0.02432838744819641,-0.023929903493864552,,,,
14,razak2014_fig14,old,0.25,0.02645040546854374,-0.02110687118887108,,,,
14,razak2014_fig14,old,0.2578125,0.07740531959900766,-0.019101020193083663,,,,
14,razak2014_fig14,old,0.265625,0.1285512004327954,-0.01793169890845826,,,,
14,razak2014_fig14,old,0.2734375,0.1798939488259681,-0.017609832931930372,,,,
14,razak2014_fig14,old,0.28125,0.23142889973738384,-0.0181378475884749,,,,
14,razak2014_fig14,old,0.2890625,0.2831383603126655,-0.0195096495866116,,,,
14,razak2014_fig14,old,0.296875,0.3349881262550174,-0.021710845738115492,,,,
14,razak2014_fig14,old,0.3046875,0.3869266922348222,-0.024718686774333615,,,,
14,razak2014_fig14,old,0.3125,0.4388845237264972,-0.028502207789001224,,,,
14,razak2014_fig14,old,0.3203125,0.49077196957619923,-0.03302267360423558,,,,
14,razak2014_fig14,old,0.328125,0.542478313256058,-0.03823395999917764,,,,
14,razak2014_fig14,old,0.3359375,0.5938714321969283,-0.04408301211092808,,,,
14,razak2014_fig14,old,0.34375,0.6447979401718397,-0.0505103529221232,,,,
14,razak2014_fig14,old,0.3515625,0.6950839567960959,-0.057450668056211775,,,,
14,razak2014_fig14,old,0.359375,0.7445361885691906,-0.06483342543668544,,,,
14,razak2014_fig14,old,0.3671875,0.7929437743916583,-0.07258356273021313,,,,
14,razak2014_fig14,old,0.375,0.8400804293588614,-0.08062219793603745,,,,
14,razak2014_fig14,old,0.3828125,0.8857070828504109,-0.08886739576552499,,,,
14,razak2014_fig14,old,0.390625,0.9295750133875601,-0.09723494818093191,,,,
14,razak2014_fig14,old,0.3984375,0.9714292777844264,-0.10563918613633361,,,,
14,razak2014_fig14,old,0.40625,1.0110124721967657,-0.11399380200671565,,,,
14,razak2014_fig14,old,0.4140625,1.0480687469254775,-0.12221268591983837,,,,
14,razak2014_fig14,old,0.421875,1.0823479569642942,-0.1302107522030752,,,,
14,razak2014_fig14,old,0.4296875,1.1136098952023847,-0.1379047671222245,,,,
14,razak2014_fig14,old,0.4375,1.1416284715065792,-0.14521415870090282,,,,
14,razak2014_fig14,old,0.4453125,1.1661957860080978,-0.15206179963290878,,,,
14,razak2014_fig14,old,0.453125,1.1871259409406596,-0.15837475931290848,,,,
14,razak2014_fig14,old,0.4609375,1.2042585291459524,-0.1640850238453578,,,,
14,razak2014_fig14,old,0.46875,1.21746168744731,-0.1691301664496778,,,,
14,razak2014_fig14,old,0.4765625,1.2266346482280273,-0.1734539758425575,,,,
14,razak2014_fig14,old,0.484375,1.231709653190719,-0.17700702122700718,,,,
14,razak2014_fig14,old,0.4921875,1.232653349269344,-0.1797471639273293,,,,
14,razak2014_fig14,old,0.5,1.229467350127999,-0.18163999283920207,,,,
14,razak2014_fig14,old,0.5078125,1.2221882074631187,-0.18265919773845898,,,,
14,razak2014_fig14,old,0.515625,1.2108866388961446,-0.18278685838931483,,,,
14,razak2014_fig14,old,0.5234375,1.1956660646094854,-0.18201365113793883,,,,
14,razak2014_fig14,old,0.53125,1.1766604540446441,-0.18033897976374624,,,,
14,razak2014_fig14,old,0.5390625,1.1540315993555432,-0.1777710183878522,,,,
14,razak2014_fig14,old,0.546875,1.1279659115081255,-0.17432666600035399,,,,
14,razak2014_fig14,old,0.5546875,1.0986707774824687,-0.17003142591542633,,,,
14,razak2014_fig14,old,0.5625,1.066370563660658,-0.16491920113529468,,,,
14,razak2014_fig14,old,0.5703125,1.031302451815332,-0.1590319977532732,,,,
14,razak2014_fig14,old,0.578125,0.9937121397432526,-0.1524195413420909,,,,
14,razak2014_fig14,old,0.5859375,0.9538495118546424,-0.1451388222081649,,,,
14,razak2014_fig14,old,0.59375,0.9119643767537522,-0.1372535745324898,,,,
14,razak2014_fig14,old,0.6015625,0.8683023220402496,-0.12883367830519815,,,,
14,razak2014_fig14,old,0.609375,0.8231009076761152,-0.119954489489232,,,,
14,razak2014_fig14,old,0.6171875,0.7765862857143018,-0.11069611981508275,,,,
14,razak2014_fig14,old,0.625,0.728970242602034,-0.10114265627488002,,,,
14,razak2014_fig14,old,0.6328125,0.6804477466993908,-0.09138132243304892,,,,
14,razak2014_fig14,old,0.640625,0.6311950370954783,-0.0815016226424021,,,,
14,razak2014_fig14,old,0.6484375,0.5813682973111195,-0.07159447155399949,,,,
14,razak2014_fig14,old,0.65625,0.5311027386864301,-0.06175129969974778,,,,
14,razak2014_fig14,old,0.6640625,0.48051220980448583,-0.05206314444162017,,,,
14,razak2014_fig14,old,0.671875,0.42968945888290216,-0.042619744250214656,,,,
14,razak2014_fig14,old,0.6796875,0.37870673538095756,-0.033508655483490364,,,,
14,razak2014_fig14,old,0.6875,0.3276169435153774,-0.024814390131905468,,,,
14,razak2014_fig14,old,0.6953125,0.27645530332543655,-0.016617606016012487,,,,
14,razak2014_fig14,old,0.703125,0.22524130769758705,-0.00899434455500722,,,,
14,razak2014_fig14,old,0.7109375,0.17398096735884855,-0.0020152901494703643,,,,
14,razak2014_fig14,old,0.71875,0.12266927790076322,0.004254935334003521,,,,
14,razak2014_fig14,old,0.7265625,0.0712929176241704,0.00975842174321328,,,,
14,razak2014_fig14,old,0.734375,0.0198333321734872,0.014444513603500343,,,,
14,razak2014_fig14,old,0.7421875,-0.03172923990564119,0.0182700410148491,,,,
14,razak2014_fig14,old,0.75,-0.08341319702180572,0.02119992068301389,,,,
14,razak2014_fig14,old,0.7578125,-0.13523194715874928,0.02320744499589718,,,,
14,razak2014_fig14,old,0.765625,-0.18719150451457855,0.024274499160439417,,,,
14,razak2014_fig14,old,0.7734375,-0.23928893813101082,0.02439172555214526,,,,
14,razak2014_fig14,old,0.78125,-0.2915104450650703,0.023558511846394285,,,,
14,razak2014_fig14,old,0.7890625,-0.34382775629184265,0.021782619096383442,,,,
14,razak2014_fig14,old,0.796875,-0.396198894470376,0.019080671461272427,,,,
14,razak2014_fig14,old,0.8046875,-0.4485660129465774,0.015477861932388232,,,,
14,razak2014_fig14,old,0.8125,-0.5008534409028852,0.011007553715267782,,,,
14,razak2014_fig14,old,0.8203125,-0.5529665375856183,0.005710967055274303,,,,
14,razak2014_fig14,old,0.828125,-0.6047908967348807,-0.00036323979507993517,,,,
14,razak2014_fig14,old,0.8359375,-0.6561920641528121,-0.007159417309608992,,,,
14,razak2014_fig14,old,0.84375,-0.7070157302600919,-0.014615454698384055,,,,
14,razak2014_fig14,old,0.8515625,-0.7570883845493023,-0.022663356507876143,,,,
14,razak2014_fig14,old,0.859375,-0.8062185471403501,-0.031229888222339075,,,,
14,razak2014_fig14,old,0.8671875,-0.85419851559583,-0.040237228608347116,,,,
14,razak2014_fig14,old,0.875,-0.9008063641244736,-0.04960374087907407,,,,
14,razak2014_fig14,old,0.8828125,-0.945808780263132,-0.05924467765977084,,,,
14,razak2014_fig14,old,0.890625,-0.9889639432910831,-0.069072995645092,,,,
14,razak2014_fig14,old,0.8984375,-1.030024861019578,-0.07900016992717068,,,,
14,razak2014_fig14,old,0.90625,-1.0687431901584705,-0.08893696874265358,,,,
14,razak2014_fig14,old,0.9140625,-1.1048729149430576,-0.09879433324984141,,,,
14,razak2014_fig14,old,0.921875,-1.138174490621573,-0.10848415590369226,,,,
14,razak2014_fig14,old,0.9296875,-1.1684188556258397,-0.11792011539981066,,,,
14,razak2014_fig14,old,0.9375,-1.1953914550983016,-0.12701846958508223,,,,
14,razak2014_fig14,old,0.9453125,-1.218896110423204,-0.13569882765466088,,,,
14,razak2014_fig14,old,0.953125,-1.2387586791536978,-0.1438848928118673,,,,
14,razak2014_fig14,old,0.9609375,-1.2548303526279525,-0.15150516793406119,,,,
14,razak2014_fig14,old,0.96875,-1.2669905544228772,-0.15849361711039853,,,,
14,razak2014_fig14,old,0.9765625,-1.2751492956759374,-0.16479028295140682,,,,
14,razak2014_fig14,old,0.984375,-1.2792490378837311,-0.17034183788252175,,,,
14,razak2014_fig14,old,0.9921875,-1.279265858975963,-0.17510209285362807,,,,
14,razak2014_fig14,v4b,0.0,-0.8259004694699364,0.05877012063057703,0.35661978593967497,0.5842497781096074,0.15661894609909394,0.37059047744873963
14,razak2014_fig14,v4b,0.0078125,-0.8942583504864834,0.07568803343779751,0.36421614260709007,0.46889304867966203,0.18585631268796415,0.37059047744873963
14,razak2014_fig14,v4b,0.015625,-0.8661921083116778,0.07224563639303534,0.3718767930906785,0.4987239715505601,0.18305371301022855,0.37059047744873963
14,razak2014_fig14,v4b,0.0234375,-0.8529054525172475,0.07203337436599148,0.3795813287074494,0.5000814415478413,0.18508506365432803,0.37059047744873963
14,razak2014_fig14,v4b,0.03125,-0.8488997414507573,0.07383558808192497,0.3873101235894847,0.4811058170396706,0.1901885155444654,0.37059047744873963
14,razak2014_fig14,v4b,0.0390625,-0.9220892473370237,0.09192633579697998,0.39504439775588396,0.329026392363802,0.22211797626929883,0.37059047744873963
14,razak2014_fig14,v4b,0.046875,-0.9104508245184373,0.09203164948552302,0.40276626677512994,0.31027275042776287,0.224564602170742,0.37059047744873963
14,razak2014_fig14,v4b,0.0546875,-0.922208534224064,0.09696426175665968,0.4104587786620518,0.24683859565327468,0.23509926612013402,0.37059047744873963
14,razak2014_fig14,v4b,0.0625,-0.8011384741438068,0.0740569767241339,0.41810593880880936,0.4057955929886234,0.19794462121847428,0.37059047744873963
14,razak2014_fig14,v4b,0.0703125,-0.8029623464167109,0.07666052909649242,0.4256927238663347,0.35112210620530265,0.20424709657606757,0.37059047744873963
14,razak2014_fig14,v4b,0.078125,-0.7009173290636677,0.05761102315526419,0.433205085573828,0.4747139228447369,0.17258284184963926,0.37059047744873963
14,razak2014_fig14,v4b,0.0859375,-0.6652084610517893,0.052161725845622404,0.4406299455823406,0.4797611170005989,0.16445416997183296,0.37059047744873963
14,razak2014_fig14,v4b,0.09375,-0.6152088921992975,0.04369637904003289,0.447955182337861,0.5078620877375843,0.15068957672489544,0.37059047744873963
14,razak2014_fig14,v4b,0.1015625,-0.5600458954745671,0.03394511259481539,0.4551696110835588,0.5436588009911965,0.1345812988530634,0.37059047744873963
14,razak2014_fig14,v4b,0.109375,-0.530112641614362,0.029010310705236048,0.46226295801398104,0.5312193256732317,0.12739054770224095,0.37059047744873963
14,razak2014_fig14,v4b,0.1171875,-0.48514326633783916,0.021003674707619917,0.4692258295699771,0.5446459690103915,0.11434193691880798,0.37059047744873963
14,razak2014_fig14,v4b,0.125,-0.5643037053724367,0.0367649874911921,0.47604967780569113,0.3198208894511714,0.14691357293864266,0.37059047744873963
14,razak2014_fig14,v4b,0.1328125,-0.5331101069581067,0.030612030267855403,0.4827267626916077,0.3009504495615705,0.13836266715105822,0.37059047744873963
14,razak2014_fig14,v4b,0.140625,-0.5172372317465359,0.02719214464929253,0.4892501121434541,0.2502208747323371,0.13521338058113908,0.37059047744873963
14,razak2014_fig14,v4b,0.1484375,-0.5008140688203975,0.02323993051062448,0.49561348048854986,0.19823327981132607,0.13158990382288419,0.37059047744873963
14,razak2014_fig14,v4b,0.15625,-0.4373257420038136,0.010275309672828508,0.501811306001291,0.23854084765018804,0.11059132860641044,0.37059047744873963
14,razak2014_fig14,v4b,0.1640625,-0.4109189002695697,0.0037768356362843335,0.5078386680599134,0.20370891035949967,0.10304862893673924,0.37059047744873963
14,razak2014_fig14,v4b,0.171875,-0.3828110880140577,-0.003635752423524004,0.513691244399127,0.1709707789209308,0.09479592295685352,0.37059047744873963
14,razak2014_fig14,v4b,0.1796875,-0.36695586479627695,-0.009768163723500116,0.5193652688590219,0.11157324628559005,0.0908132810172362,0.2000497887476852
14,razak2014_fig14,v4b,0.1875,-0.29013968254327194,-0.024225676161821825,0.5248574899608665,0.1772163960081203,0.06699457579242774,0.0
14,razak2014_fig14,v4b,0.1953125,-0.2459601850848226,-0.027847219851633773,0.5301651305758741,0.1708409509355393,0.05689439287526525,0.0
14,razak2014_fig14,v4b,0.203125,-0.20620531891323773,-0.02562624947628123,0.5352858488942882,0.1511533177258959,0.05042954694880687,0.0
14,razak2014_fig14,v4b,0.2109375,-0.13970839375602945,-0.02586085273518999,0.5402177008496301,0.18806008618795633,0.03667601212609382,0.0
14,razak2014_fig14,v4b,0.21875,-0.09654730065299612,-0.022684291546466232,0.5449591041069095,0.17427452163481139,0.03143015715299196,0.0
14,razak2014_fig14,v4b,0.2265625,-0.0530830381917898,-0.019897040448352218,0.5495088036840672,0.16064184826209219,0.026664201701635044,0.0
14,razak2014_fig14,v4b,0.234375,-0.0096607895469848,-0.017552085076365298,0.5538658392428623,0.1463515115921435,0.022393263902345133,0.0
14,razak2014_fig14,v4b,0.2421875,0.03277789030364859,-0.0155522393003228,0.5580295140586256,0.129208351164471,0.018955257104323966,0.0
14,razak2014_fig14,v4b,0.25,0.07799777440908726,-0.014419305409337467,0.5619993656574694,0.1176878864979721,0.01526839290900141,0.0
14,razak2014_fig14,v4b,0.2578125,0.12563768504571984,-0.014096389763497733,0.565775138094267,0.11107693197259412,0.01152543501913163,0.0
14,razak2014_fig14,v4b,0.265625,0.17398065553038805,-0.014401825145433004,0.5693567558344726,0.10549208820313184,0.008196747100642937,0.0
14,razak2014_fig14,v4b,0.2734375,0.2227707341059466,-0.015351240302704064,0.5727442991970928,0.10035392201766681,0.005286278509524662,0.0
14,razak2014_fig14,v4b,0.28125,0.2719296353813921,-0.01697331424121452,0.5759378460056133,0.09550660265840265,0.0027461383580006864,0.0
14,razak2014_fig14,v4b,0.2890625,0.3214537429063291,-0.019291607511885,0.5789296963774375,0.090995214490378,0.0005178281936549244,0.0
14,razak2014_fig14,v4b,0.296875,0.3712014893165373,-0.022307242088145725,0.5817031486842711,0.08657335800547594,-0.0014257729843155692,0.0
14,razak2014_fig14,v4b,0.3046875,0.4211748256411019,-0.026023389531969806,0.5842353114096205,0.08237383872689043,-0.0031380797682931958,0.0
14,razak2014_fig14,v4b,0.3125,0.47130561395766535,-0.030424854692814796,0.5864996119962025,0.0784064324284753,-0.00464968585179639,0.0
14,razak2014_fig14,v4b,0.3203125,0.5214751027730108,-0.035483466323654636,0.5884672517243659,0.07460677995970168,-0.0059795793402348555,0.0
14,razak2014_fig14,v4b,0.328125,0.5713255354326903,-0.041147497232201014,0.5901083385570807,0.07037767510342378,-0.007108066611472419,0.0
14,razak2014_fig14,v4b,0.3359375,0.6206577118827931,-0.04736485200590197,0.5913947291574994,0.06555539440456634,-0.00803180998670696,0.0
14,razak2014_fig14,v4b,0.34375,0.6686200203438329,-0.054035315603398804,0.5923008305463696,0.05843053397415044,-0.008645989360242046,0.0
14,razak2014_fig14,v4b,0.3515625,0.7147162868528572,-0.0610711828860629,0.5928036656003657,0.048213425314122635,-0.008891324709956351,0.0
14,razak2014_fig14,v4b,0.359375,0.7603604569495126,-0.06850521362552603,0.5928829409391769,0.038869086981584804,-0.009018998607700252,0.0
14,razak2014_fig14,v4b,0.3671875,0.8062870764523067,-0.07628195941907082,0.5925211123244931,0.03274599608526024,-0.009076290332378821,0.0
14,razak2014_fig14,v4b,0.375,0.8521985466955411,-0.08419836424206206,0.5917034433235506,0.02975139273906156,-0.009163461163078673,0.0
14,razak2014_fig14,v4b,0.3828125,0.8929547177273183,-0.09111018707428632,0.5904180535913744,0.018306731249963515,-0.008716820199366775,0.0
14,razak2014_fig14,v4b,0.390625,0.932332943751244,-0.09629642663231325,0.5886559537119066,0.008639487404693448,-0.007414248311845593,0.0
14,razak2014_fig14,v4b,0.3984375,0.9728206563304793,-0.09937818249621902,0.5864110641154391,0.007515376166809074,-0.004716186155694537,0.0
14,razak2014_fig14,v4b,0.40625,1.0175251188001146,-0.10151526254713376,0.583680216160194,0.022593100250420398,-0.0018858711739746714,0.0
14,razak2014_fig14,v4b,0.4140625,1.0408950557392336,-0.10242981779535709,0.580463134027721,-0.0070725180796278805,0.002777899461247975,0.0
14,razak2014_fig14,v4b,0.421875,1.1130653598504656,-0.10402221857802953,0.5767623966306282,0.08561628836605631,0.00590575273062309,0.0
14,razak2014_fig14,v4b,0.4296875,1.130129852235298,-0.10490844431049803,0.5725833792606074,0.05446309757946245,0.01116662295588073,0.0
14,razak2014_fig14,v4b,0.4375,1.1712831600104443,-0.10586305536554103,0.567934175207287,0.08700736624212105,0.01615340020937628,0.0
14,razak2014_fig14,v4b,0.4453125,1.1734879054664002,-0.10641620044390318,0.5628254980461431,0.03737209951367151,0.021719211150974988,0.0
14,razak2014_fig14,v4b,0.453125,1.1765003461953065,-0.10713027918343515,0.5572705657187419,-0.0014038212996652687,0.026991037457739772,0.0
14,razak2014_fig14,v4b,0.4609375,1.2211312001971264,-0.10799032244242887,0.5512849679038222,0.061712178834427506,0.03167209724439617,0.0
14,razak2014_fig14,v4b,0.46875,1.253970593583647,-0.10872895477892311,0.5448865184972127,0.10544630276681419,0.03619831703579623,0.0
14,razak2014_fig14,v4b,0.4765625,1.2219021467438975,-0.10930582931864408,0.5380950952777801,0.015659015056143043,0.04067126699053524,0.0
14,razak2014_fig14,v4b,0.484375,1.2046051398846087,-0.10996162767844714,0.5309324690327363,-0.03165113492248488,0.044510495749988874,0.0
14,razak2014_fig14,v4b,0.4921875,1.2268717711565027,-0.11058613419254193,0.5234221245477144,0.013792841046018429,0.047866142836358,0.0
14,razak2014_fig14,v4b,0.5,1.246412220562108,-0.11109891614475667,0.5155890759359223,0.060287910552752996,0.0508068187794959,0.0
14,razak2014_fig14,v4b,0.5078125,1.1901786326058879,-0.11155711945277968,0.5074596787890211,-0.04066959196014476,0.05312553694771283,0.0
14,razak2014_fig14,v4b,0.515625,1.1054477993344838,-0.11186549046374555,0.49906144158438137,-0.1874814223642491,0.05494831747267739,0.0
14,razak2014_fig14,v4b,0.5234375,1.1616166859085815,-0.11212445198622684,0.490422838684601,-0.045418001397447186,0.056019233645115754,0.0
14,razak2014_fig14,v4b,0.53125,1.121417856279316,-0.11218147822488767,0.481573127122325,-0.08698531613356467,0.05658413697273828,0.0
14,razak2014_fig14,v4b,0.5390625,1.0372793999846412,-0.11177446334015481,0.4725421691838752,-0.20376785303388353,0.05705849568883349,0.0
14,razak2014_fig14,v4b,0.546875,1.0689889047837808,-0.11145286049559378,0.4633602625969213,-0.09440000784176053,0.05627785969624685,0.0
14,razak2014_fig14,v4b,0.5546875,1.0230571530303065,-0.1105156733287663,0.4540579798983926,-0.1251337631194669,0.055594582027658136,0.0
14,razak2014_fig14,v4b,0.5625,0.95849724832364,-0.10914030177737397,0.44466601831698205,-0.18305751202809364,0.05480180839050895,0.0
14,razak2014_fig14,v4b,0.5703125,0.8565135625664058,-0.10663806034449888,0.4352150612574093,-0.3003830746424847,0.05478458600095944,0.0
14,razak2014_fig14,v4b,0.578125,0.8707015461660154,-0.10496776683892298,0.42573565222800913,-0.20711198760890992,0.052181194545388776,0.0
14,razak2014_fig14,v4b,0.5859375,0.7479362230928819,-0.10016526310158412,0.41625808181535406,-0.347579531325122,0.054172459528944984,0.0
14,razak2014_fig14,v4b,0.59375,0.7718525190423287,-0.0976151738985637,0.4068122880847622,-0.23280199819320968,0.05123827217807293,0.0
14,razak2014_fig14,v4b,0.6015625,0.6982632774814255,-0.09257995148848555,0.39742777057806333,-0.28025760906376995,0.050929175596429795,0.0
14,razak2014_fig14,v4b,0.609375,0.6580703905481208,-0.0873373101208415,0.3881335178932588,-0.26885890841388865,0.04900979462249746,0.0
14,razak2014_fig14,v4b,0.6171875,0.6231714243698536,-0.08113556472048919,0.3789579486671912,-0.24676927472980376,0.04622638208597577,0.0
14,razak2014_fig14,v4b,0.625,0.5837323996645081,-0.07366364692316521,0.36992886564359934,-0.23048118399670803,0.04344858621368468,0.0
14,razak2014_fig14,v4b,0.6328125,0.5491839876710732,-0.06568718753026864,0.36107342239571155,-0.20544419911361744,0.04021453450742762,0.0
14,razak2014_fig14,v4b,0.640625,0.5021292364377722,-0.05718467652339197,0.3524181021848581,-0.19930421324801934,0.03755037965244609,0.0
14,razak2014_fig14,v4b,0.6484375,0.44669965372152387,-0.04833902223899283,0.3439887083738357,-0.20528403292536326,0.03544976986197831,0.0
14,razak2014_fig14,v4b,0.65625,0.39787484694586867,-0.03985795769555946,0.3358103657747874,-0.2005871288490881,0.03296248672975339,0.0
14,razak2014_fig14,v4b,0.6640625,0.3429059634291402,-0.03122321172048306,0.32790753229460307,-0.20474302716879064,0.03100753798400256,0.0
14,razak2014_fig14,v4b,0.671875,0.2908731920895461,-0.02303582763677509,0.3203040202443852,-0.20423287900462145,0.028812759228737793,0.0
14,razak2014_fig14,v4b,0.6796875,0.23708928234312437,-0.015108848486368783,0.31302243838846483,-0.20614567483925123,0.026783708850633626,0.0
14,razak2014_fig14,v4b,0.6875,0.18391158874777513,-0.007675669824757473,0.306082213114374,-0.2070927673039865,0.0246984882518552,0.0
14,razak2014_fig14,v4b,0.6953125,0.12780053662308763,-0.0005883148185704921,0.29949944815682383,-0.21221220498856774,0.022882624653564207,0.0
14,razak2014_fig14,v4b,0.703125,0.07608772864969075,0.0054998394870373665,0.2932867941698086,-0.21105248609679272,0.0205092871089312,0.0
14,razak2014_fig14,v4b,0.7109375,0.022507856609902205,0.01098976044128041,0.2874531087152172,-0.2125798492725544,0.018251501409684855,0.0
14,razak2014_fig14,v4b,0.71875,-0.028816939147681755,0.015475020999145783,0.28200362371012094,-0.21098465403296818,0.01562693912623918,0.0
14,razak2014_fig14,v4b,0.7265625,-0.08044767666792307,0.019128375630524722,0.2769418615667748,-0.2098594652719019,0.012958783518590821,0.0
14,razak2014_fig14,v4b,0.734375,-0.13170959182458494,0.021857833244606856,0.27227266522439775,-0.2082413518860069,0.010186946795659995,0.0
14,razak2014_fig14,v4b,0.7421875,-0.18264961521336057,0.023628095089523137,0.2680019382740046,-0.20617592203982163,0.007319765385771868,0.0
14,razak2014_fig14,v4b,0.75,-0.23465581760770246,0.02456383261646186,0.26413634677436704,-0.2055307663626678,0.004571379383534411,0.0
14,razak2014_fig14,v4b,0.7578125,-0.2862204944233999,0.02447774657720523,0.26068303237181145,-0.20422708239611861,0.0017182096947988596,0.0
14,razak2014_fig14,v4b,0.765625,-0.33788630719831003,0.023429143265005545,0.25764933606938084,-0.20299679114696062,-0.0011387554918559036,0.0
14,razak2014_fig14,v4b,0.7734375,-0.3897709024347853,0.0214322798398885,0.2550425327961124,-0.20200074625547584,-0.003972637153856179,0.0
14,razak2014_fig14,v4b,0.78125,-0.4354864219370158,0.01847080202569606,0.25286957759472706,-0.19270527949917599,-0.006809667586977805,0.0
14,razak2014_fig14,v4b,0.7890625,-0.49204585196600525,0.018471856668807567,0.2511368647802188,-0.19792414488484947,-0.004421051420302875,0.0
14,razak2014_fig14,v4b,0.796875,-0.5707667377518931,0.025689586392853583,0.24985000182412576,-0.23271115075872492,0.008808342657899934,0.0
14,razak2014_fig14,v4b,0.8046875,-0.6822213268378506,0.039536804120266084,0.24901359999013928,-0.3114177862181491,0.03118178525000089,0.0
14,razak2014_fig14,v4b,0.8125,-0.8568844167875457,0.06643686561059937,0.24863108388712174,-0.4754465035951775,0.06920777602262497,0.0
14,razak2014_fig14,v4b,0.8203125,-1.014556236486794,0.09374980940971722,0.24870452211826277,-0.6185078707084634,0.10594744386202318,0.0
14,razak2014_fig14,v4b,0.828125,-1.0279126357158803,0.09759702678516442,0.2492344810953256,-0.5708018587401364,0.11149761839198515,0.0
14,razak2014_fig14,v4b,0.8359375,-1.0988221838263659,0.11103245614995255,0.2502199038632732,-0.6007977160331206,0.13103854422902902,0.0
14,razak2014_fig14,v4b,0.84375,-1.1753391885423476,0.12543657184117513,0.25165801545503375,-0.6396816673364967,0.15293949671897153,0.0
14,razak2014_fig14,v4b,0.8515625,-1.0623475657868007,0.10494377019969611,0.2535442558842115,-0.42646308698001795,0.12896719444039223,0.0
14,razak2014_fig14,v4b,0.859375,-1.1167598086468424,0.11481553962072795,0.2558722414036617,-0.43872399711960636,0.1463455744527953,0.0
14,razak2014_fig14,v4b,0.8671875,-1.1037581089527762,0.1118798097324245,0.25863375413092304,-0.3621486632948333,0.14713179199706822,0.0
14,razak2014_fig14,v4b,0.875,-1.1804491168115685,0.12615777370513936,0.26181875959000694,-0.40877129406491586,0.171583567537937,0.0
14,razak2014_fig14,v4b,0.8828125,-1.1610259211772,0.12187354974352005,0.265415451165985,-0.3276023675476788,0.17130811322200326,0.0
14,razak2014_fig14,v4b,0.890625,-1.0462378061698172,0.09844042694103733,0.2694103199366991,-0.1179042298657754,0.14514097556926783,0.0
14,razak2014_fig14,v4b,0.8984375,-0.9953572932059662,0.08745051214159054,0.2737882478556498,0.0030728822906345207,0.13584345476016704,0.0
14,razak2014_fig14,v4b,0.90625,-0.9346578074717512,0.07434081174813803,0.27853262183004057,0.13584591939332058,0.12357288392062267,0.0
14,razak2014_fig14,v4b,0.9140625,-0.8845247345020253,0.06328102430483105,0.2836254658830629,0.2521014735600432,0.11402114342068286,0.0
14,razak2014_fig14,v4b,0.921875,-0.9767922196731089,0.08164509210179495,0.2890475883207623,0.1658580814151855,0.1455252412205642,0.0
14,razak2014_fig14,v4b,0.9296875,-0.9967597695209252,0.08554015391728871,0.2947787406479365,0.17651307484358908,0.1568037452048404,0.0
14,razak2014_fig14,v4b,0.9375,-1.0503714445522259,0.09674604738091697,0.3007977848967107,0.1346968326288612,0.17849820655959253,0.0
14,razak2014_fig14,v4b,0.9453125,-1.0028866195277146,0.08714982832833457,0.30708286604375973,0.23322284195376233,0.170292000146344,0.0
14,razak2014_fig14,v4b,0.953125,-1.0243710175766394,0.09227938755610635,0.3136115862917847,0.22805884221332684,0.18302130720888213,0.0
